concept_id,language_code,concept_international_description
3018396927,fi,Joukkouttaminen
2909544034,fa,پروتئین
2989031253,hi,कंप्यूटर पर निष्पादित गणितीय मॉडलिंग की प्रक्रिया
2778824453,it,scienziato che studia gli organismi viventi e le loro relazioni con i loro ambienti
2779726014,nl,soort uit het geslacht kool
2776049754,pl,związek chemiczny
98444146,hu,"égitestek nagy kiterjedésű, gravitációsan kötött rendszerei"
2779588948,cy,"fflam pyrotechnegol sy'n creu golau cryf iawn (gall fod yn amryliw) heb ffrwydro ac a ddefnyddir wrth ganfod pobl neu anifeiliaid coll, cyrchoedd milwrol ac mewn gemau pêl-droed."
2779050171,it,gene umano
24461792,en,plant that lives for more than two years
2776810592,en-gb,"form of birth control involving a ""T""-shaped device placed in the womb"
172456720,lb,Wikimedia-Homonymiesäit
2777928547,ru,химическое соединение
2779057376,th,หน้าแก้ความกำกวมวิกิมีเดีย
2776012195,bg,Пояснителна страница
2781449162,de,"Gruppe organischer Verbindungen, Naturstoffe, Vitamin E"
2777148230,es,Tratamiento de poliquimioterapia
2994163677,tr,aniden başlayan ve ölüme neden olabilen alerjik reaksiyon
2780749602,af,chemiese verbinding
2776549489,bn,ব্যাকটেরিয়ার প্রজাতি
3019489242,nds,Sied för en mehrdüdig Begreep op Wikimedia
2778265155,pl,strona ujednoznaczniająca
3019814348,yi,וויקימעדיע באַדייטן בלאַט
2776625714,ar,مرض يصيب الإنسان
2776237055,hy,քիմիական միացություն
2775884923,ar,نوع من النباتات
2994041443,bn,পদার্থের জলীয় মিশ্রণ
2992909513,ka,"ჰომინიდების ოჯახის ერთ-ერთი წარმომადგენელი, ადამიანების გვარის ერთადერთი შემორჩენილი სახეობა"
2777939402,it,Disturbo del sistema uditivo
516717267,nl,wetenschappelijke discipline
2779934757,sq,komponim kimik
95691615,ckb,مافە بنچینەییەکان پارێزراون و چەسپێندراون لەڕێگەی یاساوە
57879066,ru,"наука, изучающая движение материальных тел и взаимодействие между ними"
62056199,en,branch of econometrics
2911064607,pl,związek chemiczny
118232355,en,form of synaptic plasticity
2779732396,bar,"Oabatn, wo a Produkt af Nochfrog individuej heagstejd oda a Deanst peasenli ausgfiahd wead"
87115717,cs,chorobná závislost na chemických látkách
2910293122,pt,moeda do Reino Unido
85304923,hu,iszapár
83082669,it,colore
2777413173,sv,"officiell plats där del av politisk, militär eller social historia är bevarade"
518489957,fr,genre littéraire
2780235837,nl,geslacht uit de familie Nothofagaceae
2777905271,arz,رتبه
2780479087,it,muscolo
2778707992,or,ସାଙ୍ଗିଆ (Fleischer)
30539742,de,dimensionslose physikalische Konstante zur Angabe der Stärke der elektromagnetischen Wechselwirkung
2781181269,nn,kjemisk sambinding
182355939,es,exposición ordenada y detallada de acontecimientos y hechos relacionados con la química
2910429700,ru,набор предрассудков и предвзятое отношение к людям по половому признаку или гендеру
2992107181,de,Schule der Wirtschaftstheorie
2911064607,nb,kjemisk forbindelse
2779093167,da,kemisk forbindelse
2776794632,cs,druh rostliny
2781122200,pl,związek chemiczny
2777498785,sk,chemická zlúčenina
2778541603,it,composto chimico
98951983,de,Wikimedia-Begriffsklärungsseite
2777416354,oc,component quimic
2778937662,en,chemical compound
2777124089,en,species of plant
3017531110,da,grundstof med atomnummer 53
98951983,mr,निःसंदिग्धीकरण पाने
95457728,fi,menneisyyden tutkimus
2909611442,es,infección de transmisión sexual crónica
2780024364,fi,kemiallinen yhdiste
151011524,th,หน่วยวัดในระบบเอสไอของความยาว
2777065389,hy,քիմիական միացություն
2986900798,pl,strona ujednoznaczniająca w projekcie Wikimedia
3019011928,nb,del av Det forente kongeriket Storbritannia og Nord-Irland
2776409865,ru,газообразная туманность в созвездии Тельца
2984065012,tr,bir renk
134458231,de,Kohlenstoffdioxid in einem fluiden Zustand über seiner kritischen Temperatur und seinem kritischen Druck
2777589630,pt,processo de tornar um objeto ou estrutura à prova d'água ou resistente à água.
193279874,zh,二戰後成立的國際軍事法庭
2777524370,en,condition in which hair is lost from some or all areas of the body
2776640939,ja,水素の同位体
161794534,en,unit of measurement of a magnetic field
2779134260,pt,"condição anormal que afeta negativamente um organismo, distúrbio de um órgão"
3018086249,bg,Уикимедия пояснителна страница
2781159505,cs,chemická sloučenina
3019752601,el,Το σύνολο των τοπικών και συστηματικών μηχανισμών που ενεργοποιεί ο οργανισμός αντιδραστικά μετά από την επίδραση σε αυτόν διαφόρων βλαπτικών παραγόντων.
2781292560,uk,хімічна сполука
2778000748,eo,kemia kombinaĵo
2777575642,hi,पौधों की प्रजाति
2776428424,es,compuesto químico
2984524470,nds,Sied för en mehrdüdig Begreep op Wikimedia
2909124115,be-tarask,"заканчэньне цяжарнасьці, пры якім нараджаецца дзіця"
32155586,pt,linguagem de programação
2992232542,de,"Fachrichtung der Medizin, die sich mit der Überwachung von Schwangerschaften und Geburten befasst"
2909350511,zh-sg,维基媒体消歧义页
86615163,en,body of international law designed to promote human rights
2909697275,es,trastorno de la psicomotricidad
2779912968,gl,composto químico
33594762,sv,protein
2781425774,arz,نوع من الفطريات
2780772204,uk,вид павукоподібних
2778767146,de-ch,Wikimedia-Begriffsklärungsseite
2911156359,hr,razdvojbena stranica na Wikimediji
172902620,hy,ծիսական կախարդական խոսքի տեսակ
11569505,de,Proteinfamilie
2992986569,nl,zeestraat
181605269,nb,endring i akselerasjon
134337899,ba,составына водород ингән химик берләшмәләр
2776819090,af,chemiese verbinding
2777612826,ps,کوچنی الوتونکی او غیر الوتونکی حیوانات
3020527817,et,Wikimedia täpsustuslehekülg
2780472540,en-ca,chemical compound
2777787761,cs,kosočtverečný minerál
527784420,es,forma de socialismo enmarcado en una economía de mercado
2776276205,zh,化合物
2909400048,ru,химическое соединение
2779580426,zh,化合物
88160329,hu,tenger felé kiszélesedő folyótorkolat
2777456732,an,compuesto quimico
2777245169,pt,género de fungos
3019474993,de,Wasser von besonderers reiner Qualität
3018412434,zh,遊戲的種類之一
2776041578,uk,вид грибів
121451207,en,generalization of the manifold concept based on ideas coming from supersymmetry
2777611584,be-tarask,"грашовае заахвочваньне, адпаведнае выкананай працы"
2778092639,ta,வேதிச் சேர்மம்
2780090376,lv,izturēšanās pret cilvēkiem un dzīvniekiem kā pret priekšmetiem
2994496059,de,Krankheit
2984224174,mk,список на статии на Викимедија
165051773,my,ဗို့အားတိုင်းတာရာတွင် အသုံးပြုသော ပစ္စည်းကရိယာ
2779845782,tr,bir kişi tarafından imzalanan ve imzalayanın aleyhine delil teşkil eden yazılı belge
2779179610,el,χημική ένωση
2986112872,tr,İki ya da daha fazla kişinin teknolojiyi kullanarak bilgi alışverişinde bulunması
2779844322,nl,verticale camerabeweging
3018608706,hi,बहुविकल्पी पृष्ठ
2778544270,ko,자신에게 해로운 행동을 하는 사람의 행동
2909745347,es,comprobante del pago previo de los envíos efectuados por correo en forma de etiqueta
16678853,eo,permanenta aŭ provizora hejma retejo de komunumo
3018451901,zh-hk,維基媒體消歧義頁
2778330430,de,"Substanzen, welche die Funktionen des Immunsystems vermindern"
89436406,eo,"topologia spaco, kies konektitaj subspacoj ne havas pli ol 1 elemento"
50682988,ru,крупная линейная впадина в земной коре
2985963534,ko,위키미디어 동음이의어 문서
2775847123,cv,Диалект
2780422782,id,senyawa kimia
2994130051,en-gb,Wikimedia disambiguation page
2776915459,an,compuesto quimico
3018601724,or,ବହୁବିକଳ୍ପ ପୃଷ୍ଠା
27284151,de,humanes Protein
2778857364,es,proyectil autopropulsado
2992028219,pt-br,capacidade de um indivíduo ou organização de orientar outras pessoas ou organizações
2909199610,zh-mo,維基媒體列表條目
2780256110,ia,composito chimic
2779469564,en,mammalian protein found in Homo sapiens
2776977782,sl,razločitvena stran Wikimedije
2779854691,eo,specio
6180225,fr,technique permettant d'analyser et de résoudre analytiquement ou numériquement des problèmes d'optimisation avec contraintes
2779942398,id,senyawa kimia
13935069,sr-ec,oligopeptidi
2780059344,nn,kjemisk sambinding
2780707935,sq,komponim kimik
2777714323,he,תרכובת
180296930,gl,composto químico
2776036978,sk,chemická zlúčenina
2776983459,gu,લિંગીય સંસર્ગથી ફેલાતો ચેપી રોગ
2776214593,de,Form von Muskelatrophie
2778937662,ro,compus chimic
125885647,nl,Iraanse monotheïstische en dualistische religie gesticht door de profeet Zarathustra
2781262404,uk,родина рослин
2778119281,en,an injury to an individual's moral conscience and values
2781160685,eu,konposatu kimiko
53009064,pt,número irracional
195598365,en,protein-coding gene in the species Homo sapiens
2992936677,ku,çiqilekî zanistê
2991786224,zh-hk,以胡錦濤為總書記的中共領導層提出的執政理念
2777551583,nl,kaakafwijking
2780891278,bn,রাসায়নিক যৌগ
2780624054,sv,programspråk
2778010969,he,תרכובת
2780292010,sv,lättflyktig nervgas.
2778051828,uk,рід рослин
2909950174,ga,móilín a ionchódaíonn na treoracha géiniteacha a úsáidtear i bhforbairt agus i bhfeidhmiú gach orgánaigh bheo agus go leor víris
2909003316,lv,labdabīgs veidojums uz ādas
2781416736,zh-hk,維基媒體消歧義頁
2779221052,hu,növénycsalád
2777829344,lb,cheemesch Verbindung
2780070776,de,Träger von (subjektiven) Rechten und Rechtspflichten
2777245477,eo,kemia kombinaĵo
2908678251,hr,metode sprječavanja ljudske trudnoće
2777557582,ar,مضاد لتخثر الدم.
2776652256,it,osso
2777828636,fi,kemiallinen yhdiste
2780832504,en,muscle contraction in response to stretching within the muscle
2781009524,ca,compost químic
2910532367,lv,ķīmisks savienojums
2776191655,de,Art von Naturraum
2776533470,mk,род риби од фамилијата скуши
3018006013,pt,órgão muscular que bombeia o sangue através dos vasos sanguíneos do sistema circulatório dos animais
2778499038,pt,género de plantas
2992608074,es,página de desambiguación de Wikimedia
2992712416,pt,página de desambiguação de um projeto da Wikimedia
2778318744,sq,komponim kimik
2779152694,ar,جنس من الطحالب
69607680,de,mathematische Funktion
2779787475,es,interrupción parcial o total de las funciones del intestino
178911571,ja,電力変換と制御を中心としたシステム全般の技術
67396069,fr,protocole réseau
2781169809,ml,രാസസം‌യുക്തം
20364790,kn,ಸಾಗರದ ಅಡಿಯಲ್ಲಿ ಕಂಡುಬರುವ ಪ್ರದೇಶ
2776926547,it,arteria
24890656,ar,عِلم يهتم بدراسة الصوتيات
97316735,az,"sistematik vəziyyəti aydın olmayan süni qrup; kürə, ellips və ya disk formalı mikroskopik kapsullardan ibarətdir"
59696629,ja,振動、音、光、電磁波など振動・波動現象を記述するにあたって基本となる方程式
2779418094,eu,Bizkarrezurraren desbideratze ganbila
2908856526,nb,Wikimedia-pekerside
2994536602,en,Part of the Bill of Rights of the United States of America
